N,P,K,temperature,humidity,ph,rainfall,air quality,light intensity,date,yield,ideal_planting_time,next_season_crop
89.55248222,37.92619174,34.4987165,23.38164535,87.771485,5.290695628,293.3570998,26.46587359,530.9280254,2023-08-19 12:41:08+00:00,39.93,Early June,Corn
90.18598627,41.77532682,34.77970596,21.92246963,86.23717376,5.432152552,291.3496191,25.62575398,525.2208618,2023-08-27 12:41:08+00:00,39.93,Early June,Corn
88.01126538,41.97403423,33.43754746,24.19430461,87.55905849,5.423910865,286.7328259,28.6320348,502.378387,2023-09-06 12:41:08+00:00,39.93,Early June,Soybean
61.26053448,42.21818134,49.66736738,21.87821209,78.39192116,7.37903761,285.7368958,27.11597477,526.4106301,2023-09-17 00:04:19+00:00,32.67,Early June,Corn
62.73986029,43.15405357,47.77540009,20.96646654,79.88915744,7.554552606,290.5451285,27.49842809,521.2376409,2023-09-23 00:04:19+00:00,32.67,Early June,Soybean
61.97103612,44.88266622,47.36796672,21.03049526,79.48140451,7.480360712,294.8030984,28.12365467,529.6634125,2023-09-19 00:04:19+00:00,32.67,Early June,Corn
57.50235585,39.19403916,44.56212593,20.3322777,79.3353476,7.539050642,292.7796188,27.17710584,502.9853811,2023-09-10 00:04:19+00:00,32.67,Early June,Corn
61.82982712,41.24720997,45.26704512,21.13469317,80.31440426,7.44525685,291.5433363,28.23105877,502.8620258,2023-08-28 00:04:19+00:00,32.67,Early June,Soybean
66.02000737,40.03740264,40.97508263,22.99295483,84.02111891,5.615555529,259.9626511,26.3392852,530.274932,2023-09-08 01:44:22+00:00,32.67,Early June,Corn
66.67141051,41.31891707,38.92402942,23.18530575,84.86374677,5.8069843,254.6794601,25.43507092,522.9658643,2023-09-25 01:44:22+00:00,32.67,Early June,Corn
66.60234988,42.01543361,44.42875883,23.82905975,84.72189954,5.718171371,250.4775431,26.5584975,529.8339999,2023-09-16 01:44:22+00:00,32.67,Early June,Corn
64.67107758,41.813656,36.28982464,24.30961149,85.047626,5.729562271,258.0689465,26.48890866,504.127197,2023-09-20 01:44:22+00:00,32.67,Early June,Soybean
64.8695301,40.48040467,43.25189809,23.97055102,84.5941485,5.552785368,258.3783664,27.67773005,507.2905633,2023-09-19 01:44:22+00:00,32.67,Early June,Soybean
63.02624566,41.49421004,33.74613153,21.67391409,80.52934818,6.498293598,264.2143012,26.11413793,487.4434932,2023-09-30 05:11:27+00:00,32.67,Early June,Corn
60.69911496,43.52856471,37.29679658,21.77137993,79.85027571,6.366194665,263.8477855,26.339249,479.4414188,2023-09-26 05:11:27+00:00,32.67,Early June,Corn
67.37779574,40.77924622,37.63356603,20.97387715,81.52763693,6.576986667,268.9199325,25.97050377,506.0510469,2023-09-24 05:11:27+00:00,32.67,Early June,Soybean
65.80051197,44.23896025,36.01676196,21.82183581,80.94982438,6.402139398,250.384843,24.58788018,486.7039407,2023-10-03 05:11:27+00:00,32.67,Early June,Corn
60.81321181,43.24216975,35.5246576,21.21972822,82.48865019,6.459773878,264.1197933,24.91502782,492.8368035,2023-09-09 05:11:27+00:00,32.67,Early June,Corn
64.36657276,42.48273993,47.86316276,25.36129601,84.25324493,5.562052975,207.936911,26.07325689,512.5544302,2023-10-14 03:13:44+00:00,32.67,Early June,Soybean
67.09860961,44.92619791,43.02908141,23.71038418,83.87839247,5.477914166,205.8387202,28.13478551,503.3944848,2023-09-18 03:13:44+00:00,32.67,Early June,Soybean
63.92590565,43.54975955,47.92833217,25.73544707,85.36486002,5.322081167,213.3020648,27.16938701,522.2337305,2023-09-20 03:13:44+00:00,32.67,Early June,Corn
63.48037647,49.43492465,49.67286729,27.06893713,84.58863882,5.367613167,213.4196439,28.91560491,522.2073772,2023-10-08 03:13:44+00:00,32.67,Early June,Corn
63.5427886,42.38349608,41.35597124,25.3808855,85.97974763,5.423577769,208.2603395,27.58290556,526.858648,2023-10-07 03:13:44+00:00,32.67,Early June,Soybean
83.94773253,60.4210043,37.72810553,26.21251901,84.13739893,6.797589364,192.6574976,26.31683928,488.5753645,2023-10-19 11:33:44+00:00,32.67,Early June,Soybean
81.67551675,62.19312439,37.26725784,26.55596348,81.99925981,6.595356004,192.1403082,27.32887077,498.3026839,2023-10-02 11:33:44+00:00,32.67,Early June,Corn
82.15342966,60.66751257,37.60603592,26.75021701,83.02110921,6.673045002,203.7438841,27.01062152,501.7240896,2023-10-09 11:33:44+00:00,39.93,Early June,Soybean
80.36507842,56.61054773,34.86767782,26.07749412,83.64797456,6.547044722,197.0459231,27.52971807,503.6466495,2023-10-04 11:33:44+00:00,32.67,Early June,Soybean
81.91550059,56.42893671,33.66783754,27.42288234,82.56204142,6.724303964,202.0432839,25.24592519,483.3147117,2023-09-27 11:33:44+00:00,39.93,Early June,Corn
81.01346929,41.28214994,40.79518115,24.65006434,85.87557933,6.390120198,301.738206,27.17164743,514.5149648,2023-10-27 16:11:47+00:00,32.67,Early June,Corn
85.72960502,41.41936698,41.86798936,25.36539878,86.33286203,6.608262435,300.1571034,28.51783229,514.1323803,2023-10-19 16:11:47+00:00,32.67,Early June,Corn
82.51734347,42.48088197,39.29734123,23.08208745,86.31926049,6.398055625,303.8389929,28.67198697,500.3548984,2023-10-16 16:11:47+00:00,32.67,Early June,Corn
78.23105339,39.56471355,36.14100186,25.39602669,87.42583473,6.56861321,306.6263141,26.97625674,498.3950814,2023-10-01 16:11:47+00:00,32.67,Early June,Corn
81.42260153,35.95387535,38.28365582,25.3428676,86.96086177,6.596764687,291.123088,27.62341096,514.214115,2023-10-17 16:11:47+00:00,39.93,Early June,Corn
80.5778602,54.77144263,47.42169782,28.09719138,83.88563642,7.438160301,254.1491894,28.93431611,504.0081694,2023-10-16 00:56:46+00:00,39.93,Early June,Soybean
81.33897722,53.39336674,46.28166703,27.50135123,83.86009088,7.773447007,256.7121972,28.21514927,489.0160937,2023-10-23 00:56:46+00:00,39.93,Late April,Soybean
82.88675112,53.31851585,47.03788039,27.17230862,84.00190775,7.535708894,273.419786,28.18702379,482.9696615,2023-10-31 00:56:46+00:00,39.93,Early June,Soybean
79.87313254,49.65228959,49.8051049,26.51526663,83.21934967,7.602834029,268.4822036,29.46425623,490.158576,2023-10-24 00:56:46+00:00,39.93,Early June,Soybean
82.13037227,57.23713534,50.31844894,25.56012149,84.91028305,7.613618927,264.7442408,28.16257944,506.7948989,2023-10-15 00:56:46+00:00,39.93,Early June,Soybean
88.41167575,33.15524036,38.12154152,25.2262498,76.62222396,6.130691875,188.0271944,30.38539026,476.9148642,2023-10-18 21:26:26+00:00,32.67,Early June,Corn
87.8446674,31.81897909,39.0660845,26.43397178,76.78193092,6.289254614,179.4177417,31.6993603,487.3670825,2023-10-22 21:26:26+00:00,32.67,Early June,Soybean
89.3956465,34.19511402,40.35769676,24.81546293,76.90683626,6.265723138,172.7788567,30.92784288,484.3953228,2023-11-08 21:26:26+00:00,32.67,Early June,Corn
88.53327748,33.53245142,39.17632217,23.86227524,77.00751046,6.302438275,181.3390351,31.09456258,497.6353792,2023-11-07 21:26:26+00:00,32.67,Early June,Soybean
90.12509937,29.01345547,39.43926772,24.75681239,76.90587661,6.329199441,179.0091971,29.20496919,480.6227855,2023-10-25 21:26:26+00:00,32.67,Early June,Soybean
81.73606589,48.72244948,45.42485427,24.01552859,85.56353518,5.421601239,198.6832282,29.03369118,471.2751567,2023-11-15 19:27:44+00:00,32.67,Early June,Soybean
75.63286287,50.16269836,40.94235011,22.1734279,85.74488594,5.468540405,198.0849429,28.91175423,494.8283077,2023-10-21 19:27:44+00:00,32.67,Early June,Soybean
79.23036058,47.88281494,42.26826645,23.24516553,83.79389495,5.416897744,202.4724031,28.6955837,487.3716176,2023-10-27 19:27:44+00:00,39.93,Early June,Corn
74.85500895,53.64614233,41.93341798,23.24314708,85.18006109,5.310971887,197.6614562,28.73682305,500.1043354,2023-11-16 19:27:44+00:00,32.67,Early June,Soybean
76.22035404,48.0341681,44.95609364,23.56208611,84.83021883,5.305605191,199.0467036,29.40487279,475.4931952,2023-11-08 19:27:44+00:00,32.67,Early June,Soybean
78.80076989,41.7436883,35.49243983,26.22705131,85.91360884,7.687874621,227.6050686,27.44889419,495.2071732,2023-11-17 02:43:09+00:00,39.93,Early June,Soybean
78.0136254,39.67403457,38.01282897,25.62509291,87.24379627,7.550124769,235.0200525,28.74758003,476.2027642,2023-11-22 02:43:09+00:00,39.93,Early June,Soybean
75.77604541,37.02826659,38.27046449,23.52161624,86.28977108,7.666674838,221.5504175,31.09767077,495.6742852,2023-10-31 02:43:09+00:00,39.93,Early June,Soybean
78.02340915,40.4898412,40.9937037,22.72294187,85.71544447,7.671334107,231.9189406,30.55514064,496.9503387,2023-11-19 02:43:09+00:00,39.93,Early June,Corn
75.93155742,44.38472535,37.30403117,22.66885444,87.46368089,7.694722798,227.5498273,30.45554181,486.190013,2023-10-28 02:43:09+00:00,39.93,Early June,Corn
80.94757368,36.95583401,36.94233264,21.67980091,84.71285088,7.298686573,219.7618142,31.56526993,484.6633522,2023-11-25 00:03:33+00:00,39.93,Early June,Corn
73.65053458,38.48547493,36.69873713,22.9374739,81.94729277,7.447298978,227.8618344,30.24044187,497.9163696,2023-11-15 00:03:33+00:00,39.93,Late April,Soybean
77.30387713,40.55445026,39.60026376,23.4701701,82.05315899,7.32001949,224.5167968,29.56437475,486.2068241,2023-11-15 00:03:33+00:00,39.93,Early June,Corn
77.09051952,42.91118408,40.10579026,21.394352,83.27373267,7.256327164,215.8512084,30.34151807,494.9305247,2023-11-24 00:03:33+00:00,39.93,Early June,Corn
78.03436004,41.04022106,36.69244111,21.21906014,82.76382237,7.471220638,219.6566014,31.85335218,494.6605377,2023-11-18 00:03:33+00:00,39.93,Early June,Corn
86.12544457,55.94505883,50.75198872,21.71172738,78.41041779,7.948719116,247.489394,29.88305341,495.4677655,2023-12-02 00:31:05+00:00,39.93,Early June,Corn
86.11905047,57.18965403,47.56944579,24.48649227,79.18537539,8.023044912,246.5480352,30.07079412,483.365982,2023-12-09 00:31:05+00:00,39.93,Early June,Soybean
83.81815258,54.78928934,49.49561522,23.02977673,79.50210686,8.00886497,241.0041149,29.38815104,483.4079898,2023-11-25 00:31:05+00:00,39.93,Early June,Soybean
82.60066389,56.545819,46.16564075,22.28756936,78.39086655,8.287405135,242.1178683,29.32965888,473.1948808,2023-12-07 00:31:05+00:00,39.93,Early June,Soybean
84.347493,57.45496804,45.30472114,23.50493248,79.24216095,8.058526671,244.0919935,31.09114416,488.2091014,2023-12-06 00:31:05+00:00,39.93,Early June,Corn
60.53389385,32.86287363,40.02487469,26.17252896,83.92296344,5.014852435,218.5675011,29.61633458,487.1527685,2023-11-26 23:36:04+00:00,32.67,Early June,Corn
60.6377092,31.5236495,39.88791513,23.66963749,84.11680231,5.138606013,234.0668737,29.74351795,497.6860989,2023-11-27 23:36:04+00:00,32.67,Early June,Corn
60.97312098,30.24660213,39.7046513,25.21850843,82.94244741,5.109415464,216.8349232,27.4144307,489.768832,2023-11-22 23:36:04+00:00,32.67,Early June,Corn
56.94520671,34.86265533,41.10573031,24.68950985,84.17539731,5.314642268,216.2323903,28.66690493,495.9119845,2023-11-21 23:36:04+00:00,32.67,Early June,Corn
59.40703301,37.48205847,42.42450919,24.82709678,84.40761642,5.222977363,222.2238922,28.12309901,484.5803304,2023-11-19 23:36:04+00:00,32.67,Early June,Soybean
69.68729144,58.63138875,35.83195627,20.24212678,81.81743755,6.554018132,201.2837304,30.2373647,481.4188548,2023-12-16 01:52:26+00:00,32.67,Early June,Soybean
69.73088439,60.88436544,34.05550605,20.25036768,81.88249892,6.565074456,199.3076085,29.79884559,481.3884689,2023-12-11 01:52:26+00:00,26.73,Early June,Soybean
71.77274093,57.74020587,37.08601986,19.08010253,80.37473697,6.488759463,209.7279641,29.81631989,485.9656015,2023-12-23 01:52:26+00:00,32.67,Early June,Corn
75.20865744,60.76414682,40.49589255,18.70122839,79.37852057,6.444743245,198.1853467,30.03584404,493.7724174,2023-12-01 01:52:26+00:00,26.73,Early June,Soybean
70.49137233,55.6729347,37.01025153,19.389287,80.05101776,6.583751732,198.135825,27.79647299,486.5455982,2023-11-27 01:52:26+00:00,26.73,Early June,Corn
94.67104988,53.07184987,40.86661967,25.43906819,80.16583763,7.551796452,187.3523051,31.26300879,518.6290865,2023-12-02 16:40:50+00:00,32.67,Early June,Corn
95.45814162,54.07534495,43.54160048,23.6412176,79.7701052,7.466751991,188.2278554,30.65772007,496.6397489,2023-12-12 16:40:50+00:00,32.67,Mid October,Barley
93.89046764,54.42261718,41.61783679,23.99733604,81.7080481,7.564628038,188.8932716,29.01914871,490.3814677,2023-12-09 16:40:50+00:00,32.67,Early June,Corn
91.19586137,54.78460069,38.94840763,25.75332818,79.96682896,7.302389037,191.8603761,30.45541712,496.1047533,2023-12-21 16:40:50+00:00,32.67,Early June,Corn
88.51868909,52.78367339,43.40700367,24.88489407,80.20474051,7.261932242,200.1947796,30.42226833,487.2098935,2023-12-29 16:40:50+00:00,39.93,Early June,Corn
70.75623184,58.37634355,41.32024198,23.84373806,84.4934654,6.064022121,231.3800633,31.77603333,474.8403569,2023-12-16 04:18:50+00:00,39.93,Early June,Soybean
64.60039593,61.90194059,42.79659712,22.70990914,84.9179732,6.104981686,226.2472718,28.89586164,480.6601612,2023-12-31 04:18:50+00:00,32.67,Early June,Soybean
70.2231068,55.18694201,40.75130718,22.80201726,87.03912183,5.796002631,230.8630751,32.1711586,484.8224907,2023-12-29 04:18:50+00:00,39.93,Early June,Soybean
66.51522979,57.93302144,44.42186273,21.78760322,85.04741508,5.943803064,233.7883575,31.65755475,489.4954059,2024-01-06 04:18:50+00:00,32.67,Early June,Soybean
65.13758071,58.28586589,42.99429429,22.50526243,85.22304104,5.872610001,227.0619916,31.78899012,465.9557949,2023-12-20 04:18:50+00:00,32.67,Early June,Corn
95.29401153,52.43348648,32.27586249,25.32371272,83.34789693,5.653195288,281.6774963,31.47703745,475.223734,2023-12-30 17:37:35+00:00,39.93,Early June,Soybean
99.26033556,54.63088013,37.11020098,24.99416775,84.49369912,5.653748138,274.8047519,30.99919619,488.1703235,2023-12-22 17:37:35+00:00,39.93,Early June,Soybean
96.46607489,50.24237639,35.39653824,23.81789718,84.49475276,5.55533044,292.0049516,31.76392779,486.8988194,2024-01-08 17:37:35+00:00,39.93,Early June,Corn
96.44514011,51.24347325,35.50002547,25.55326929,83.91306022,5.794587012,286.9233229,31.89701724,472.7848412,2023-12-26 17:37:35+00:00,39.93,Early June,Corn
95.8767725,53.05085309,37.23557009,23.12467581,84.67635926,5.923641212,272.6999363,31.24544022,471.6975548,2023-12-28 17:37:35+00:00,39.93,Early June,Corn
68.05087353,37.02056661,41.36471059,21.74090922,83.90314903,6.154065602,295.840657,29.4277483,462.1207219,2023-12-28 02:12:50+00:00,32.67,Early June,Corn
72.67855846,39.46945442,35.4688194,22.48805832,82.07604769,6.050288375,282.2863089,31.49009304,466.7835004,2024-01-12 02:12:50+00:00,39.93,Early June,Soybean
72.51759267,37.91276639,38.5832448,23.73555448,82.82772787,6.137350319,287.5257829,30.2815024,461.7362921,2024-01-03 02:12:50+00:00,39.93,Early June,Corn
75.15460411,37.73251825,35.6081929,20.83254665,83.77971143,6.115609649,290.6377509,30.23816269,487.7559162,2023-12-30 02:12:50+00:00,39.93,Early June,Corn
72.12289665,35.10976268,39.38269095,20.74308172,83.87581117,6.181526824,287.2982287,30.85435074,472.0018494,2024-01-16 02:12:50+00:00,39.93,Early June,Corn
71.47087381,50.44493028,38.41740956,26.45136854,85.80021039,7.254630522,228.7812017,31.88752799,476.8504431,2024-01-02 00:22:42+00:00,39.93,Early June,Soybean
70.54746127,53.36336424,34.09556959,26.38311338,86.57755881,7.096603535,222.5094086,30.64444224,474.6534923,2024-01-27 00:22:42+00:00,39.93,Early June,Soybean
69.83794008,55.50535977,39.22503711,25.96581275,84.74608925,7.063692207,233.6176307,28.535193,465.5488888,2023-12-31 00:22:42+00:00,32.67,Early June,Corn
72.06262339,53.5218236,36.94508638,27.17870074,86.68660082,7.210166359,221.1656709,28.66871096,481.021387,2024-01-09 00:22:42+00:00,39.93,Early June,Corn
67.74063523,50.66821357,36.28631273,26.66784678,85.63523594,7.281608301,221.2828441,31.26112655,444.6468063,2024-01-20 00:22:42+00:00,32.67,Early June,Soybean
93.23635309,36.33680006,43.10154844,22.64964491,83.39596521,6.20575462,269.2452982,30.53213215,491.2997536,2024-01-16 07:09:05+00:00,39.93,Early June,Corn
94.95979286,38.31007188,43.71824871,26.1689263,85.57469791,6.156787601,265.9957191,29.62243909,487.9025113,2024-01-30 07:09:05+00:00,39.93,Early June,Corn
97.39891071,37.23902117,39.5772649,22.86672564,83.31618988,6.42207344,268.1635894,30.70085418,474.6107925,2024-01-14 07:09:05+00:00,39.93,Early June,Soybean
93.86588431,36.05440074,38.39304466,23.90400386,83.8975336,6.310609767,266.4778986,28.37788602,475.0374153,2024-01-19 07:09:05+00:00,39.93,Early June,Soybean
95.18873176,35.67723884,42.43160032,24.84286059,85.88314311,6.046554656,268.2470862,28.97444392,487.3084311,2024-01-21 07:09:05+00:00,39.93,Early June,Corn
75.21308718,44.3487668,40.53922266,19.5640324,81.1856433,7.437951272,200.6921288,30.89953383,473.1180479,2024-01-26 14:10:47+00:00,32.67,Early June,Soybean
69.41334615,50.00928857,40.43796924,20.21369211,80.92021453,7.45659215,189.0085762,30.3145273,470.7801047,2024-01-20 14:10:47+00:00,26.73,Early June,Corn
70.87567521,48.70217753,39.38090501,19.10841893,82.83695569,7.422571878,192.0327656,30.55578348,476.0564395,2024-02-08 14:10:47+00:00,26.73,Early June,Soybean
75.29750694,47.13106017,37.05113675,20.89581184,80.12066484,7.315442047,191.7226307,30.07713897,475.7629797,2024-01-19 14:10:47+00:00,32.67,Early June,Corn
73.34557416,45.38877699,41.93305225,19.73225357,80.81053769,7.220376699,197.7911239,30.52807525,472.557008,2024-01-15 14:10:47+00:00,26.73,Early June,Corn
96.32932736,56.58608204,32.50281181,22.00217362,80.69083282,6.36439553,280.7659147,27.29654653,494.6857597,2024-02-12 21:29:22+00:00,39.93,Early June,Corn
100.9307933,59.13643021,34.13990572,20.95957879,79.43428857,6.305427302,260.9223093,30.51630382,492.3933578,2024-01-21 21:29:22+00:00,32.67,Early June,Soybean
99.25313701,55.83791871,34.14162593,21.59287542,76.62871116,6.402661848,270.7460228,31.14323606,488.7017066,2024-02-13 21:29:22+00:00,39.93,Early June,Soybean
99.20434002,55.4529647,32.79063538,19.38783636,78.92014753,6.231114621,271.7220868,29.29297036,501.0853917,2024-01-27 21:29:22+00:00,32.67,Early June,Corn
100.5987713,53.73278629,29.66070318,21.58482806,78.64211418,6.159984312,275.0010115,27.21301708,499.6944545,2024-02-13 21:29:22+00:00,32.67,Early June,Corn
68.69204355,38.5943478,36.54374627,22.11714564,85.85876152,7.111615675,256.5635594,26.9164287,486.7979947,2024-02-08 02:05:55+00:00,32.67,Early June,Soybean
74.48239783,38.9406691,36.89639071,20.20041204,85.3898451,7.493471424,261.0822129,27.81889143,480.6413633,2024-02-01 02:05:55+00:00,39.93,Mid October,Corn
69.6020781,40.4804326,37.10709914,20.03875784,85.35707169,7.407318522,256.0270698,27.99611593,484.5175807,2024-02-03 02:05:55+00:00,32.67,Early June,Corn
67.96628118,41.03611156,41.56815074,21.20407481,85.93475977,7.443094951,253.9994575,28.85339813,464.5981621,2024-02-20 02:05:55+00:00,32.67,Early June,Soybean
71.87866657,41.06495438,40.638338,20.39998073,86.13728877,7.499824207,245.3538961,28.13426477,487.9367743,2024-02-20 02:05:55+00:00,39.93,Early June,Corn
82.46994664,59.2813127,43.29481356,24.18567083,81.48088245,5.993471062,239.3426607,26.80950609,465.4037765,2024-02-18 22:30:00+00:00,39.93,Early June,Soybean
82.33283845,59.4655185,42.7284172,22.49482442,80.51384689,5.949244428,247.0322937,28.27975142,466.9699324,2024-02-09 22:30:00+00:00,39.93,Early June,Corn
80.02097488,60.70875154,43.22518446,25.89927166,81.25124776,5.793066449,236.8723049,27.65004762,476.3629782,2024-02-03 22:30:00+00:00,39.93,Early June,Corn
81.94768729,61.64091798,43.51355776,25.56046352,81.91802208,5.827637109,239.5325961,26.08534351,450.8999368,2024-02-12 22:30:00+00:00,39.93,Early June,Corn
82.79767748,60.91458997,42.6888573,25.27583931,80.34518177,5.750047498,237.7673006,24.64298801,477.0592868,2024-02-26 22:30:00+00:00,39.93,Early June,Corn
92.05798119,61.03184792,37.71996225,22.5234632,88.5061847,7.117499083,287.0070241,27.59251972,427.3694373,2024-02-20 16:13:52+00:00,39.93,Early June,Corn
93.54083272,58.64237166,38.38712005,21.92211004,86.678165,7.175470069,289.5656321,27.47930644,446.4190382,2024-02-18 16:13:52+00:00,39.93,Early June,Soybean
93.63042755,59.71691808,37.17455007,21.9417672,88.32231678,7.151852786,276.6135041,27.63162237,444.1152233,2024-03-03 16:13:52+00:00,39.93,Early June,Soybean
93.53652528,59.60429556,41.34445068,21.49610954,88.99799222,7.131957816,288.8613669,26.21454544,452.0078407,2024-02-28 16:13:52+00:00,39.93,Early June,Soybean
95.18534064,58.48068212,39.17535903,21.686505,86.02500473,7.242651271,288.4887314,27.36671779,450.8254158,2024-03-02 16:13:52+00:00,39.93,Early June,Soybean
74.2851345,40.82826613,40.90411556,22.69146765,83.07011239,6.903589212,203.1696763,26.47698142,462.7556308,2024-03-12 11:08:02+00:00,39.93,Early June,Soybean
74.58946374,36.18067355,40.43721219,20.15698068,83.5191531,6.829757119,199.3348986,26.30309896,443.2360696,2024-02-21 11:08:02+00:00,32.67,Early June,Soybean
69.03277051,36.44005672,41.69471404,20.5529345,82.34434434,7.171007538,193.389586,24.2926981,441.6850743,2024-02-27 11:08:02+00:00,26.73,Early June,Corn
72.33283371,35.75385688,41.04187187,22.23080463,81.98709741,6.915341459,194.335256,25.40377908,443.9287904,2024-03-09 11:08:02+00:00,32.67,Early June,Soybean
76.2359671,34.88355873,39.7234468,23.50564592,82.36033647,6.907390926,203.3294127,25.16283953,460.5960338,2024-03-08 11:08:02+00:00,39.93,Early June,Soybean
74.14254643,50.26085484,44.81579423,20.35309009,81.09908398,5.787924073,253.0381232,27.1234205,464.1586026,2024-02-26 03:29:23+00:00,39.93,Early June,Corn
76.31081224,47.10417416,41.77496972,20.15425907,83.12298319,5.780859346,256.7651105,25.42395568,468.8523483,2024-03-06 03:29:23+00:00,39.93,Early June,Corn
74.83754621,47.46261667,42.3089847,18.20673503,80.89108789,5.596894807,247.49995,27.12490251,474.368047,2024-03-12 03:29:23+00:00,32.67,Early June,Soybean
77.33109091,47.75946475,45.74327348,20.49282042,80.22708041,5.75265573,252.8248324,26.36017631,452.4431882,2024-03-06 03:29:23+00:00,39.93,Early June,Corn
73.26195329,44.34704914,43.54415521,20.7266106,80.50821331,5.674186664,258.0207632,27.75682185,467.6362372,2024-02-28 03:29:23+00:00,39.93,Early June,Corn
99.64202451,42.54078947,32.75750674,25.31683322,81.39278594,6.271201463,183.8834449,28.20107538,474.2721726,2024-03-22 16:53:21+00:00,32.67,Early June,Corn
98.63245495,40.96622616,39.33136361,26.8526683,82.09880745,6.377578524,188.5877307,26.65307366,451.3209677,2024-03-05 16:53:21+00:00,32.67,Early June,Corn
95.78498453,41.71832904,39.76323881,27.26791457,82.25953759,6.368989173,186.8421915,27.28214927,465.6475014,2024-03-27 16:53:21+00:00,32.67,Early June,Soybean
100.0132517,41.59787973,38.89978548,24.94805171,83.62169236,6.406706847,193.7067694,28.16517785,473.3704291,2024-03-21 16:53:21+00:00,26.73,Early June,Corn
101.032503,44.95574074,37.42708606,25.69675298,82.33727447,6.295533034,191.2199235,26.06109189,486.9053475,2024-03-20 16:53:21+00:00,26.73,Early June,Corn
94.24034992,52.68262717,33.6983726,21.06909296,80.09548834,5.364439094,196.3811262,25.01628544,468.9643826,2024-03-09 08:47:33+00:00,32.67,Early June,Soybean
94.63821854,51.31509933,35.54409461,22.00864524,78.97898973,5.248226266,200.8226941,28.40035411,478.5559354,2024-03-22 08:47:33+00:00,39.93,Early June,Soybean
94.53119673,51.87234507,38.08139306,19.9506494,78.30012412,5.3549237,197.0156468,26.75795936,474.1028427,2024-03-12 08:47:33+00:00,26.73,Early June,Corn
93.99489661,52.58751437,37.0176941,20.8721436,78.11970541,5.362509577,195.1926673,24.01809462,494.2975201,2024-03-13 08:47:33+00:00,32.67,Early June,Soybean
97.4490266,53.9523438,35.30511802,22.14310902,79.68305121,5.328707941,196.3997004,28.68164084,474.7572779,2024-03-24 08:47:33+00:00,32.67,Early June,Corn
85.71526722,60.64143138,35.2018352,25.2081547,81.4596883,6.937951541,241.9194615,27.0111961,469.0758973,2024-04-11 13:42:10+00:00,39.93,Early June,Soybean
86.28439268,57.20648045,33.05325528,25.00540598,82.00536088,6.77499775,240.3669705,25.87664089,464.4515168,2024-03-23 13:42:10+00:00,39.93,Early June,Soybean
84.61022686,60.88387275,34.05998279,25.64897476,79.16978681,6.96205693,237.304837,26.05323742,460.8491901,2024-04-13 13:42:10+00:00,39.93,Early June,Soybean
83.81424159,55.73422229,33.70784029,25.22102274,80.40291098,6.882324962,234.0670788,25.98884029,442.562615,2024-04-12 13:42:10+00:00,39.93,Early June,Corn
85.40369928,62.44093972,35.59873091,23.82911104,80.59180371,6.763125893,240.4340103,25.9302457,460.7096133,2024-04-01 13:42:10+00:00,39.93,Early June,Corn
69.48276638,44.96820013,42.77606804,25.10391214,82.35868731,5.274576334,267.0347953,25.4564872,462.4620653,2024-03-23 16:21:44+00:00,32.67,Early June,Soybean
67.69191109,46.74111173,42.4027996,24.37934216,78.2646582,4.969159002,272.6751772,23.85363629,471.8248227,2024-04-20 16:21:44+00:00,32.67,Late April,Wheat
74.594372,48.20736923,36.78685196,22.78746823,82.48880835,5.15756704,266.2641126,24.00318581,458.6507978,2024-04-04 16:21:44+00:00,39.93,Early June,Soybean
67.8238475,48.07487535,41.10926328,23.12523189,79.52426756,5.080562657,267.9538273,24.76655164,463.3944379,2024-04-16 16:21:44+00:00,32.67,Early June,Corn
69.78432816,43.79769478,39.14834247,24.95232965,81.10572765,4.950078027,270.363023,25.168269,478.1863867,2024-04-17 16:21:44+00:00,32.67,Early June,Soybean
89.71673785,53.91797204,38.02433461,22.91049423,78.31150017,5.986752075,254.7743887,26.34181455,489.3717788,2024-04-08 00:00:23+00:00,39.93,Early June,Corn
90.68844517,54.39089902,34.76760271,23.92131954,76.43608065,6.375606054,260.7154675,24.01710682,491.4968222,2024-04-11 00:00:23+00:00,39.93,Early June,Corn
87.80735974,54.08564296,39.10107398,21.83239114,77.55993747,6.136366427,252.9681304,26.16651792,512.0020686,2024-04-05 00:00:23+00:00,39.93,Early June,Corn
88.30461597,55.35244357,37.22083008,21.43644228,78.53311788,6.214730286,263.2794006,26.83844838,481.0863467,2024-04-27 00:00:23+00:00,39.93,Early June,Soybean
91.48480648,53.14805412,40.10648479,22.38721304,77.92103377,6.058249279,258.1872144,25.25290943,478.1330894,2024-04-04 00:00:23+00:00,39.93,Early June,Soybean
62.84474064,52.07343637,39.32613464,25.19292351,84.52098654,6.946238375,214.0159055,26.31698425,496.8890929,2024-04-11 04:44:20+00:00,32.67,Early June,Corn
61.63722694,54.89900973,40.40338339,24.0503615,85.28342794,7.114832725,202.3114347,25.4445165,488.9908106,2024-04-25 04:44:20+00:00,32.67,Early June,Soybean
63.15052287,50.75473333,41.13109683,24.52775794,84.08333545,7.111266881,197.969177,25.17687574,494.7250629,2024-04-13 04:44:20+00:00,26.73,Early June,Soybean
59.38902418,54.48193416,41.26521457,23.1546643,82.8916564,6.876012951,209.1752499,23.042024,495.1171698,2024-04-28 04:44:20+00:00,32.67,Early June,Soybean
